amount,merchant_risk,location_change,multiple_transactions,behavior_score,device_change,ip_change,duplicate_transaction,night_transaction,fraud
94785.99,20,0,1,8,0,0,0,0,1
76621.8,40,0,0,30,0,0,0,1,1
95031.61,0,1,0,7,0,0,0,0,1
54658.79,0,0,0,32,1,0,0,0,1
63671.38,0,0,0,0,0,0,0,0,0
31294.69,0,0,0,2,1,0,0,0,0
55841.67,20,0,0,1,0,0,1,1,1
46815.65,0,1,1,10,0,1,0,0,0
72709.1,0,0,0,16,0,0,0,0,0
65956.28,40,0,0,38,0,0,0,0,1
72086.65,0,0,0,2,0,0,0,0,0
97771.13,0,0,1,20,0,0,1,1,1
47686.75,0,0,0,22,0,0,0,0,0
15742.01,20,1,1,35,0,0,1,0,1
24377.97,0,0,0,32,0,0,0,0,0
61793.01,20,1,0,38,0,0,0,0,1
18403.6,0,0,1,9,0,1,0,0,0
65514.66,0,0,0,30,0,1,0,0,1
41509.37,0,1,1,12,1,0,0,0,1
178.11,0,1,0,14,0,0,0,0,0
68071.98,0,0,0,39,1,1,0,0,1
19321.6,0,0,0,10,1,0,1,0,0
81032.69,0,0,0,34,0,1,0,0,1
61092.84,0,0,0,18,0,1,0,0,0
51972.0,20,0,0,14,0,1,1,0,1
7575.08,0,0,0,7,0,1,0,1,0
57270.18,0,0,0,16,0,0,0,0,0
18092.69,0,0,0,18,0,0,0,1,0
5824.94,20,0,1,31,0,0,0,0,0
82612.44,0,0,0,30,0,0,0,0,1
83511.49,0,0,0,36,1,0,1,0,1
34925.01,0,0,0,15,0,1,0,0,0
32740.77,0,1,0,39,0,0,0,0,0
19880.79,0,0,0,14,0,0,0,1,0
39251.84,20,0,1,3,0,0,1,1,1
62367.02,20,1,0,37,1,0,0,0,1
40498.1,0,1,0,37,0,0,0,1,1
42214.1,40,1,0,0,0,0,0,0,0
74065.23,0,1,0,32,0,0,0,0,1
35600.03,0,1,0,32,0,0,0,0,0
78746.04,0,1,1,36,1,0,0,0,1
66136.01,20,0,0,17,0,1,0,0,1
93806.22,0,0,0,39,0,0,0,0,1
86430.42,0,0,0,16,0,0,0,0,0
97403.22,20,1,0,20,0,0,0,1,1
11517.55,20,0,1,39,0,0,1,0,1
90608.4,20,1,1,15,0,0,0,1,1
39836.78,0,0,0,11,0,1,0,0,0
4858.76,0,0,1,2,1,1,0,0,0
81247.13,0,0,0,7,0,0,0,0,0
64155.62,0,1,0,25,0,0,0,1,1
38865.44,40,0,1,14,0,0,0,1,1
39263.27,0,0,0,25,0,0,0,1,0
2429.64,0,1,0,14,0,0,1,0,0
23148.56,0,0,0,2,0,0,0,1,0
5670.47,0,0,0,40,0,0,0,1,0
16277.5,0,0,0,19,0,0,0,1,0
10403.58,0,0,0,37,0,1,0,0,0
24797.8,0,0,0,2,0,0,0,0,0
70054.74,0,0,0,24,0,0,0,0,1
59737.83,0,1,0,9,0,0,0,0,1
76846.02,0,0,0,30,1,0,1,0,1
84100.16,0,0,0,18,0,0,0,1,0
98754.44,20,0,0,33,0,0,0,0,1
39082.63,40,0,0,9,0,1,1,0,1
97087.98,20,0,0,10,0,1,0,0,0
15839.4,40,0,0,11,0,0,0,0,0
20267.67,0,0,0,14,0,1,1,0,0
42771.39,0,1,0,1,0,1,0,0,1
33250.9,20,0,0,9,0,0,1,0,0
81893.56,40,0,0,22,0,1,0,0,1
47227.27,0,0,0,6,1,0,0,0,0
70588.5,0,1,1,34,0,1,1,0,1
28182.81,0,0,0,4,0,0,0,0,0
29197.17,0,0,1,9,0,0,0,0,0
64447.42,0,0,0,35,0,0,1,0,1
34618.69,20,1,0,37,0,0,0,1,1
6135.74,20,1,1,14,0,0,0,0,1
61456.65,0,0,0,9,0,0,1,0,0
75221.06,0,0,0,32,1,0,0,0,1
91125.73,0,0,0,19,0,0,1,0,0
83714.65,0,0,0,31,0,0,0,0,1
20732.97,40,0,0,0,0,0,1,0,0
9092.38,20,0,0,37,0,0,0,0,0
98091.15,20,1,0,29,0,0,1,0,1
90881.67,20,0,0,24,0,1,0,1,1
58245.64,0,1,0,22,1,0,0,1,1
89016.9,0,0,0,38,0,0,0,0,1
64966.87,20,0,0,40,0,0,1,1,1
79938.88,20,0,0,16,0,0,0,0,0
13100.36,0,1,1,18,1,0,0,0,1
89517.9,0,0,0,29,0,0,1,1,1
69128.37,20,0,0,12,0,1,0,0,1
99975.88,0,0,0,25,0,1,1,0,1
55639.1,0,0,1,9,0,0,0,0,0
32340.24,0,0,0,0,1,1,0,1,0
81640.89,20,0,0,34,0,0,0,0,1
33584.92,20,0,1,33,0,0,0,0,1
89083.06,0,0,0,21,0,1,0,1,1
4106.0,20,0,0,40,0,0,0,1,0
34124.09,20,0,0,39,0,1,0,0,1
11920.97,20,0,1,35,0,0,0,0,1
96244.96,20,0,1,22,0,0,0,1,1
99252.31,0,0,0,13,1,0,0,1,1
34920.15,0,1,1,15,0,0,0,0,0
52290.95,0,1,0,15,0,0,0,0,1
45425.32,0,0,0,1,1,0,0,0,0
46534.22,0,0,0,19,0,0,0,0,0
34327.71,0,0,0,2,1,0,0,0,0
56786.95,0,0,0,10,1,0,0,0,0
68883.89,0,0,1,9,0,0,0,0,1
65450.14,0,0,0,33,1,1,0,0,1
68713.27,0,0,1,8,0,0,0,0,0
23654.91,0,0,0,12,0,0,0,1,0
42428.12,0,1,0,11,0,0,1,0,0
10925.75,0,0,0,10,0,1,0,0,0
43889.71,20,0,0,5,0,0,0,0,0
96168.66,0,0,0,25,1,0,0,1,1
56065.68,0,0,0,7,0,1,1,1,1
6588.64,0,0,0,29,0,0,0,0,0
98372.96,20,0,0,2,1,0,0,1,1
16427.87,0,0,0,36,0,0,1,1,0
40433.94,20,0,0,17,0,0,0,0,0
47806.7,0,0,0,35,0,1,0,0,0
47015.84,0,0,1,40,0,1,0,0,1
39957.91,0,1,1,12,0,0,0,0,0
35319.44,0,0,0,12,0,0,0,0,0
36672.4,20,0,0,8,0,0,0,1,0
50568.91,0,0,0,33,0,1,1,0,1
85467.64,0,0,0,18,0,0,0,0,1
17820.14,40,0,1,19,0,0,0,0,1
37911.56,0,0,0,22,0,0,0,0,0
47945.94,0,0,0,34,0,0,0,0,0
73991.82,0,0,0,38,0,0,0,0,0
74364.7,0,0,0,14,0,0,0,1,0
79688.11,40,1,0,38,0,1,1,0,1
78352.26,0,0,0,6,0,0,1,0,0
50977.51,0,0,1,10,0,0,0,0,0
76634.12,0,0,0,17,0,0,0,0,0
92646.96,20,1,1,5,0,0,0,0,1
3481.08,0,0,0,24,0,1,0,1,0
8939.46,0,0,0,39,1,0,0,0,1
62685.18,0,0,0,24,0,1,1,0,1
24536.88,0,0,0,16,0,0,0,0,0
58833.26,20,1,0,30,0,0,0,0,1
61905.21,20,0,0,25,0,0,0,1,1
74490.99,20,0,1,13,0,0,0,0,1
16861.37,20,1,0,8,0,0,0,0,0
9389.9,0,0,0,22,0,0,0,0,0
26849.66,0,1,0,37,0,0,0,0,0
10016.92,0,1,1,23,0,0,0,0,0
30366.45,0,0,0,26,0,0,0,0,0
96674.11,0,0,0,16,1,0,0,0,0
84079.82,0,1,0,27,0,0,0,0,1
14057.56,0,0,0,38,0,0,0,1,0
86597.47,20,0,0,19,0,0,0,1,1
62290.77,40,1,0,40,0,0,0,0,1
51751.1,0,0,1,35,0,0,0,0,1
42094.77,0,0,0,32,0,0,0,1,0
5998.48,0,0,1,10,1,0,0,0,1
21643.46,0,0,0,7,0,0,0,0,0
58251.55,20,0,0,8,0,0,0,0,1
94734.47,20,0,0,7,0,0,0,0,0
60725.02,0,1,0,5,0,0,0,1,1
35439.67,20,0,1,29,0,0,1,0,1
55681.56,0,0,0,20,0,0,0,0,0
18403.37,0,0,0,38,0,0,0,0,0
80710.53,20,0,0,35,1,0,0,0,1
28710.0,0,0,1,39,0,0,0,0,1
92951.56,0,0,0,1,0,0,1,0,0
20736.72,0,0,0,0,0,0,0,0,0
87303.71,20,0,0,25,1,0,0,1,1
20485.11,40,0,1,11,0,0,0,0,1
24215.45,20,1,0,12,0,0,0,1,0
47030.72,40,0,0,21,0,0,0,0,0
53444.88,0,0,1,10,0,0,0,0,0
97989.11,40,0,1,24,0,0,0,0,1
80811.3,20,0,1,35,0,0,0,0,1
83002.67,0,0,1,31,0,0,0,0,1
71010.38,0,0,0,27,0,0,0,0,0
2294.18,40,0,0,3,0,0,0,1,1
39634.07,20,0,0,1,0,1,0,1,0
78750.88,20,0,0,39,0,0,0,1,1
70562.38,20,0,0,21,0,1,0,0,1
852.61,20,0,0,21,0,0,1,0,1
37054.38,0,0,0,14,0,0,0,0,0
57829.51,0,0,0,39,1,0,1,0,1
33935.01,0,0,0,10,0,0,0,0,0
15055.21,0,0,0,5,0,0,0,0,0
26625.18,20,0,0,31,0,0,0,1,0
14470.53,0,0,1,12,0,0,0,0,0
40546.29,0,0,0,24,1,0,0,0,0
88790.92,0,0,0,37,0,1,0,0,1
8443.51,0,0,0,27,0,1,0,0,0
23558.5,0,0,0,30,0,0,0,0,0
17512.63,0,1,0,16,0,0,1,0,1
21477.36,20,1,0,27,0,0,0,0,0
9706.57,0,1,1,9,0,0,0,0,0
80272.46,0,0,0,27,0,0,0,1,0
2472.37,40,0,0,6,0,0,0,0,0
8542.74,0,1,1,36,1,1,1,1,1
72308.24,0,0,0,14,1,0,0,1,1
59905.58,20,0,1,13,0,0,0,0,1
26001.67,0,0,0,31,0,0,0,0,0
49309.26,0,0,0,28,0,0,0,0,0
41185.71,40,0,1,40,0,0,0,0,1
57226.8,0,0,0,9,0,0,0,0,0
68318.03,0,0,1,22,0,0,0,0,1
47245.28,40,0,1,39,0,0,0,0,1
19524.51,0,1,0,12,0,0,0,0,0
36928.41,20,1,0,39,0,1,0,0,1
85789.63,0,0,0,7,0,0,0,0,0
55824.98,40,1,0,1,0,0,0,0,1
10083.02,0,0,0,3,0,0,0,0,0
15878.4,20,0,0,32,0,0,0,0,1
35201.68,0,0,1,40,0,0,0,0,0
30772.44,0,0,0,20,0,0,0,0,0
84769.24,0,1,0,19,0,0,0,0,1
77763.92,0,0,0,35,0,0,0,1,1
93287.83,20,0,1,10,0,0,0,0,1
78586.81,0,0,0,34,0,1,0,0,1
2130.7,20,1,0,23,0,0,0,0,0
52181.34,0,0,0,9,0,0,0,0,0
68234.21,20,1,1,8,0,0,1,0,1
71599.7,0,1,0,5,0,0,0,0,0
42347.15,20,0,0,19,0,0,0,0,1
98218.59,0,0,0,34,1,0,0,0,1
82210.95,0,0,1,16,0,0,0,0,1
6600.75,0,0,0,17,0,1,0,0,0
89333.92,0,0,0,36,0,0,0,0,0
98951.17,0,1,0,34,0,0,0,0,1
93761.13,0,0,0,11,0,0,0,0,0
51919.7,0,0,0,27,0,0,0,0,0
13492.77,0,0,1,22,0,0,1,0,1
52966.95,0,0,0,10,0,0,1,0,0
74656.75,0,0,0,7,0,0,0,0,0
32646.43,0,0,0,35,0,0,0,0,0
8398.71,0,1,0,16,0,0,0,1,0
83671.64,0,0,0,0,1,0,0,0,0
58777.3,0,0,1,23,1,1,0,1,1
53450.3,20,0,1,5,0,0,0,0,1
59457.24,0,0,0,28,0,0,0,0,0
39726.1,20,0,0,0,1,0,1,1,1
43512.38,20,1,0,35,1,1,0,0,1
17297.87,0,0,1,34,0,0,0,0,0
4068.13,0,0,0,35,0,0,0,0,0
68382.04,20,0,1,1,0,1,0,0,1
45743.07,20,0,0,26,0,1,0,0,1
97847.89,0,0,0,15,0,0,0,0,0
78578.76,20,1,0,4,0,1,0,0,1
23180.43,20,0,1,40,0,1,1,0,1
86775.69,0,0,0,32,0,0,0,1,1
84123.45,0,0,0,11,0,0,0,0,0
19280.7,0,0,1,22,0,0,0,0,0
15571.81,40,0,0,23,0,0,1,0,1
49872.87,20,0,0,22,1,0,0,0,0
26206.74,0,1,0,30,0,0,0,0,0
99806.3,20,0,1,24,0,0,0,0,1
22817.17,0,0,1,31,0,0,0,0,1
20757.15,40,0,0,39,0,0,0,1,1
96546.89,40,0,0,14,0,0,0,0,1
8700.1,0,0,0,23,0,0,0,0,0
86600.71,0,0,0,18,0,0,0,0,1
83021.42,20,0,0,14,1,1,0,0,1
9054.2,0,0,0,40,0,0,0,0,0
33746.63,0,1,0,11,1,1,0,0,1
65048.48,0,0,0,40,0,1,0,0,1
52726.83,0,0,0,23,0,0,0,0,0
21516.39,20,0,1,13,1,0,0,1,1
59441.78,0,1,0,25,0,0,0,0,1
44810.07,20,0,0,31,0,0,0,0,0
74463.06,0,0,1,19,0,0,0,0,1
86712.64,0,0,1,29,0,0,0,0,1
80003.27,20,0,0,37,0,0,0,0,1
43364.74,0,0,1,31,0,0,1,0,1
48337.78,0,0,0,30,1,0,0,0,0
29713.5,0,0,0,21,1,0,1,0,0
82608.66,20,0,1,20,1,0,1,0,1
19382.95,0,0,1,40,0,0,0,0,1
60668.9,0,0,0,15,0,1,0,0,1
59704.67,0,0,1,11,1,0,1,0,1
99294.84,0,0,0,40,0,1,0,1,1
33076.39,20,1,0,12,1,0,0,0,1
92032.12,40,0,0,5,0,0,0,0,0
27989.89,0,0,0,23,0,1,0,1,0
40091.45,0,1,0,20,0,0,0,0,1
86486.97,0,0,0,13,0,0,0,0,0
73049.22,0,1,0,17,0,0,0,1,1
76866.54,20,0,0,7,0,0,0,1,0
39693.4,0,0,0,22,0,0,0,0,0
22757.04,0,0,0,3,0,0,0,0,0
79329.96,20,0,0,6,0,0,1,0,0
42253.97,0,0,0,8,0,1,0,0,0
67634.67,40,0,0,27,0,1,0,0,1
71746.06,20,0,0,23,0,0,0,0,1
37452.81,0,0,0,6,0,0,0,0,0
98187.93,0,0,0,14,0,1,0,1,0
56655.41,20,1,1,35,1,0,0,1,1
92107.23,20,0,0,14,0,0,0,0,0
88078.12,40,0,1,7,0,0,0,0,1
11340.91,40,0,0,36,1,0,0,0,1
21275.32,0,0,1,27,0,0,1,0,1
10995.28,20,1,0,14,0,0,0,0,0
65089.83,20,0,1,9,0,0,0,1,1
83399.16,0,0,0,2,0,0,0,0,0
79003.69,20,1,0,30,1,1,0,1,1
30655.12,0,0,0,37,1,0,0,0,0
33246.36,20,0,0,11,0,0,0,0,0
60569.79,20,0,0,6,0,0,0,0,0
72317.63,0,0,0,1,0,0,0,1,0
40568.45,0,0,0,36,0,0,0,0,0
34594.29,0,0,0,21,0,0,0,0,0
79115.26,0,0,1,32,0,0,0,0,1
92125.86,0,0,0,36,1,0,0,0,1
33203.7,0,0,0,11,0,0,0,0,0
4958.35,40,1,0,5,0,0,0,0,0
19935.88,40,0,0,38,0,0,0,0,1
84416.8,0,1,0,32,0,0,0,0,1
15744.66,0,0,0,1,0,0,0,1,0
67459.3,40,1,1,32,0,0,0,0,1
85056.04,20,0,0,26,0,0,0,0,0
32363.67,0,0,0,2,1,0,0,0,0
25472.62,40,0,0,17,0,0,0,0,1
48354.32,20,0,0,23,0,1,0,0,1
25825.33,20,0,0,22,0,0,0,0,0
9021.39,40,0,0,30,1,0,1,0,1
28340.93,20,0,0,38,0,0,0,0,1
22247.34,20,1,0,1,0,0,0,0,0
70408.03,0,0,0,18,0,1,0,0,0
26810.52,0,0,0,29,0,0,0,0,0
4955.26,0,1,0,20,1,0,0,0,1
76477.77,40,0,1,9,1,1,0,0,1
6643.9,0,1,0,18,1,0,0,1,0
40709.26,20,0,0,6,0,0,1,0,1
68929.44,40,0,1,31,0,1,0,0,1
98731.28,20,0,0,19,0,0,0,0,1
24164.46,0,1,1,36,0,0,1,0,1
69863.75,0,0,0,6,1,0,0,0,0
59823.64,0,0,0,26,0,1,0,1,1
7623.19,20,0,0,15,0,0,0,0,0
38946.02,0,0,0,18,1,0,0,0,0
84515.82,0,0,1,15,0,0,0,1,1
56486.54,40,0,1,34,0,0,0,0,1
17782.49,0,0,1,18,1,0,0,0,1
2670.44,20,1,1,8,0,0,0,1,1
12068.74,0,0,0,17,0,0,0,0,0
33733.39,0,0,0,21,0,0,0,1,0
45480.98,20,1,0,25,0,0,0,0,0
44568.15,0,0,0,32,1,1,0,1,1
32631.34,0,1,0,16,0,0,0,1,0
54937.35,0,0,1,30,0,0,0,1,1
66791.67,0,0,0,20,0,0,0,0,1
39766.08,0,1,1,25,0,0,0,0,0
51886.36,0,0,0,40,1,0,0,0,1
49715.95,0,0,0,13,0,0,0,0,0
68022.71,40,0,0,13,0,0,0,0,1
10950.87,20,0,0,31,0,0,0,0,1
18419.52,0,0,0,4,0,1,0,0,0
33960.42,0,0,0,31,0,0,0,0,0
85997.99,0,0,1,25,0,0,1,0,1
19291.47,0,0,0,0,0,0,0,0,0
77097.73,20,1,0,28,0,0,0,0,1
79291.03,0,0,0,24,0,0,0,0,0
36402.14,0,0,0,13,0,0,0,0,0
92198.43,40,0,0,3,0,1,1,0,1
32839.7,20,0,1,22,0,0,0,0,1
59654.96,40,1,0,0,1,0,0,0,1
52427.45,0,0,0,21,0,0,0,0,0
73491.1,20,0,1,24,0,0,0,0,1
82658.95,0,0,0,38,1,0,0,0,1
18534.31,0,0,0,4,0,0,0,0,0
91936.35,0,0,0,39,0,0,0,1,1
89316.9,0,0,0,25,0,0,0,0,0
4970.47,0,0,0,40,0,1,0,0,0
80467.46,20,1,0,9,0,0,0,0,1
81263.44,0,0,1,27,0,0,0,1,1
66267.89,0,1,0,16,1,1,0,0,1
83323.57,0,0,1,35,0,0,0,0,1
38324.4,0,0,0,27,0,0,0,0,0
8264.56,20,0,1,34,0,0,0,0,1
39590.95,0,1,1,33,0,0,0,0,1
91060.98,0,0,0,15,1,0,0,1,1
74043.82,0,1,0,5,0,0,0,0,1
74857.49,20,0,0,14,0,0,0,0,0
65004.2,0,0,0,27,0,0,0,0,1
38816.81,0,1,0,33,0,0,0,1,1
97646.83,0,0,1,37,0,1,0,0,1
52997.22,0,1,0,32,0,1,0,0,1
9150.93,0,0,0,23,0,0,0,0,0
35832.26,20,1,0,16,0,0,0,0,0
83519.66,0,1,1,36,0,1,0,0,1
71810.1,20,1,0,40,0,1,0,0,1
88523.67,0,0,0,37,1,0,1,0,1
15345.86,20,1,0,25,0,0,0,0,0
49260.15,20,0,1,12,0,0,0,1,1
33589.38,0,1,1,20,0,0,0,1,1
59524.31,20,0,0,29,0,1,0,0,1
63473.16,0,1,0,1,0,0,0,0,0
61423.33,0,1,0,6,1,0,0,1,1
59711.03,0,0,0,16,0,1,0,0,0
53560.08,0,1,0,22,1,0,0,1,1
23505.66,20,0,1,19,0,0,0,0,1
68839.47,0,0,0,30,0,0,0,0,0
54044.99,20,1,0,3,1,0,0,0,1
70763.12,0,0,1,16,0,0,0,0,1
48537.33,0,0,0,19,0,0,0,0,0
69108.12,0,0,1,29,0,0,0,0,1
23285.44,40,0,0,18,0,0,0,0,0
85715.97,0,0,0,12,0,0,0,0,0
67158.46,40,0,0,29,1,0,1,0,1
83033.61,20,0,0,23,0,0,0,0,1
28908.38,0,0,0,17,0,0,0,0,0
1962.89,0,0,0,35,0,0,0,0,0
87120.43,0,0,0,27,0,0,0,1,0
48211.99,0,0,1,29,0,1,0,0,1
9975.19,40,0,0,34,0,0,0,0,0
12344.26,20,1,0,15,0,0,0,0,0
5343.22,0,1,0,12,0,1,0,0,0
80835.84,0,0,0,4,0,0,0,0,0
8118.8,0,0,1,19,0,1,0,1,1
29566.56,0,0,0,26,0,0,1,0,0
45565.85,0,0,0,1,0,0,0,1,0
9909.96,0,0,0,21,0,0,0,0,0
59794.63,0,0,1,20,0,0,0,0,0
93386.91,20,1,0,39,0,0,0,0,1
91698.19,20,0,1,0,1,0,0,0,1
29999.98,0,1,0,26,0,0,0,0,0
7986.44,0,0,0,5,1,1,0,0,0
48648.63,20,0,1,2,0,0,0,1,0
28867.93,0,0,0,5,1,0,0,0,0
58269.93,0,1,0,21,0,0,0,0,1
68378.37,0,0,0,36,0,1,0,0,1
71755.32,0,1,0,39,0,0,1,0,1
11949.22,0,1,1,16,0,0,0,0,0
15474.42,0,1,1,20,0,0,0,1,1
3812.17,20,1,0,27,1,0,0,0,1
26450.16,0,0,0,31,0,0,0,0,0
4126.62,20,0,0,34,1,0,0,0,0
32527.82,0,0,0,37,0,0,0,0,0
17588.79,0,1,0,20,0,0,1,0,1
20809.02,0,0,0,18,0,0,0,0,0
4265.84,0,0,0,18,0,0,1,1,0
38714.37,0,0,1,16,0,0,0,1,1
38926.6,0,1,0,29,0,0,0,0,1
82686.39,0,0,1,1,0,0,0,0,1
98960.81,0,0,0,18,0,0,0,0,0
14822.31,40,0,0,22,1,1,1,0,1
17010.11,20,0,0,19,0,1,0,0,0
20298.58,20,1,0,14,0,1,0,0,0
76998.22,0,0,0,35,0,1,0,0,1
40910.03,20,0,0,34,0,0,0,1,0
72087.35,20,0,0,25,0,0,0,0,0
66192.25,0,0,0,29,0,0,0,0,0
94937.17,20,0,0,14,0,0,0,0,0
86163.56,0,1,0,27,0,0,0,0,1
91630.99,20,0,0,34,0,0,0,0,1
1217.92,0,0,0,28,0,1,0,0,0
64635.94,0,1,0,7,0,1,0,0,1
11556.17,0,0,0,18,0,1,0,0,0
47202.73,0,0,0,33,0,1,0,0,0
68188.46,0,0,0,24,0,0,0,0,1
68265.15,0,0,1,4,0,0,0,1,1
46271.08,40,0,0,28,0,0,0,0,1
28969.73,0,0,0,20,0,0,1,0,0
6304.11,20,1,0,38,0,0,0,0,1
64724.69,0,1,0,17,1,0,0,0,1
98907.38,0,0,0,21,0,1,0,0,0
53503.38,0,0,0,23,0,0,0,0,0
24124.59,20,0,0,2,0,0,0,0,0
58424.93,0,0,0,39,1,0,1,0,1
24872.59,0,1,0,16,0,1,0,1,0
58178.72,0,1,1,12,0,0,0,0,1
4765.14,0,0,0,39,0,0,1,0,0
30093.31,0,0,0,0,1,0,0,0,0
92588.02,0,0,1,25,0,1,0,0,1
10630.9,0,0,1,24,0,0,0,0,0
5970.93,0,1,1,2,0,0,0,0,0
69995.3,20,0,0,38,0,0,0,0,1
47273.07,20,0,0,5,0,1,0,0,1
78553.75,0,0,0,28,0,0,0,0,0
13900.43,0,0,0,8,0,0,0,0,0
45137.99,0,0,0,3,0,0,0,0,0
40330.78,0,0,1,32,0,0,0,0,0
80048.1,40,0,0,16,1,1,1,0,1
92712.21,0,0,1,21,0,0,0,1,1
68125.32,20,0,0,28,0,0,0,0,1
15345.81,20,0,1,27,0,1,0,0,1
86830.36,40,0,0,38,0,1,0,0,1
82664.8,0,1,1,19,0,0,0,0,1
18217.53,0,0,0,4,0,0,0,0,0
45388.95,20,0,1,39,0,0,0,0,1
62116.43,0,0,1,17,0,1,0,1,1
49903.23,40,0,0,33,0,0,0,0,1
20993.76,0,0,0,22,1,0,0,1,1
99281.52,40,0,0,9,0,1,0,0,1
6777.55,0,1,1,19,1,0,0,0,0
59123.77,0,0,0,7,1,0,0,1,1
9813.04,0,0,0,40,0,0,0,0,1
39212.14,0,0,0,15,0,0,0,0,0
17327.73,0,1,0,34,0,0,0,0,0
20452.69,20,0,1,0,0,0,1,0,1
96701.62,0,0,0,8,0,0,0,0,0
47959.07,0,0,0,2,0,0,0,0,0
80629.37,20,0,1,22,1,0,0,0,1
32010.24,0,0,0,22,0,0,0,1,0
57911.64,0,0,0,23,0,0,0,0,0
10735.11,0,1,0,35,0,0,0,0,1
83701.12,20,0,0,10,1,0,1,0,1
87484.49,0,0,0,1,0,0,0,0,0
81870.23,0,1,0,40,0,0,0,0,1
12771.79,20,0,0,38,0,1,0,0,0
32163.77,0,1,1,39,0,0,0,0,1
16303.51,0,0,0,18,0,0,0,1,0
64798.04,40,1,0,30,1,0,0,0,1
27997.0,0,0,0,2,0,0,0,1,0
93835.82,20,0,0,2,0,0,0,0,1
56087.42,40,0,0,6,0,0,0,0,1
93157.02,40,0,0,32,0,0,0,0,1
76746.05,20,0,1,24,1,0,0,0,1
86775.6,20,0,0,35,0,0,0,0,1
76013.81,0,1,1,27,0,1,0,0,1
60205.56,20,0,0,10,1,0,0,0,1
3669.67,0,0,1,13,0,0,0,1,1
79173.93,20,0,0,12,0,0,0,0,1
58044.5,0,0,1,28,0,0,0,0,1
68350.5,0,0,0,2,0,0,0,1,0
81579.26,0,1,0,37,1,0,0,0,1
19681.88,0,0,0,17,0,1,0,0,0
61387.06,0,1,1,8,1,0,0,0,1
77427.47,20,0,0,37,0,0,0,0,1
12826.39,40,0,0,10,0,0,0,0,0
58741.1,20,0,0,10,0,0,0,0,0
56140.6,0,0,0,33,0,0,0,0,1
47422.2,40,0,0,12,0,1,0,0,1
73537.03,0,0,0,12,0,0,0,0,0
87877.89,40,0,0,8,0,0,0,0,1
49436.58,0,0,0,31,0,1,1,0,0
91572.54,0,0,0,25,0,1,1,0,1
12943.24,0,0,1,27,0,0,0,0,1
46050.77,0,0,1,31,1,0,0,0,1
23426.36,0,0,0,17,0,1,0,1,0
74580.13,0,0,0,22,0,0,0,0,0
10926.66,40,1,0,33,0,0,0,1,1
97630.02,0,0,0,13,0,0,0,0,0
76595.88,0,0,0,39,0,0,0,0,1
27270.36,0,0,0,22,0,1,0,0,0
4063.81,40,0,0,38,0,0,0,0,1
40882.91,0,0,0,37,0,1,0,0,0
98357.77,0,0,1,19,0,0,0,1,1
61224.98,0,0,0,8,1,0,0,0,0
54026.48,40,0,1,11,1,0,0,0,1
55197.18,40,0,0,29,0,0,0,0,1
64250.43,40,0,0,12,0,0,0,0,1
58119.6,20,0,0,16,0,0,0,0,1
64735.03,20,0,1,39,0,0,0,1,1
79585.49,40,0,0,11,0,1,0,0,1
67105.66,0,0,1,30,0,0,0,1,1
48997.19,40,1,0,17,0,0,0,1,1
12979.88,0,0,0,11,0,1,0,0,0
57429.77,0,0,1,19,0,0,1,0,1
18624.17,20,0,0,34,1,0,0,0,0
17958.8,0,1,1,24,1,1,0,1,1
66277.72,0,0,1,9,0,0,0,0,1
50445.47,0,0,1,7,1,0,0,0,1
94266.63,0,1,0,2,0,0,0,0,0
68947.67,0,0,1,26,0,0,0,0,1
76077.22,0,0,1,21,0,0,0,0,1
59254.71,20,0,0,23,0,0,0,0,0
34571.95,0,1,1,28,0,0,0,0,1
5624.45,0,0,0,25,0,0,0,0,0
82095.14,0,0,0,33,1,0,0,0,1
83914.1,20,0,0,38,0,0,0,0,1
53869.67,20,1,0,13,0,0,0,0,1
39987.24,0,1,0,23,0,0,0,1,1
67717.5,0,0,0,24,0,0,0,0,0
20876.17,0,0,0,14,1,0,1,0,0
69036.37,0,0,0,8,1,0,0,0,1
37865.92,0,0,0,22,0,1,0,0,1
45962.61,0,0,0,0,0,0,0,0,0
67961.55,0,0,0,6,0,0,0,0,0
58031.17,0,0,0,7,0,0,0,1,0
20967.38,0,0,0,24,0,0,0,0,0
71299.26,0,0,0,1,0,0,0,0,0
86335.36,20,0,0,24,0,0,0,1,1
5834.08,0,0,0,34,0,0,1,0,1
3985.42,20,1,1,15,0,0,0,0,1
16319.69,0,0,0,40,0,1,0,0,0
60899.22,0,0,1,17,0,0,0,0,0
53499.1,20,0,0,8,0,0,0,0,0
89532.31,0,0,0,27,1,1,0,0,1
19630.22,0,1,0,19,0,1,1,0,0
78703.65,20,1,0,13,0,0,0,1,1
57483.46,0,0,0,38,0,0,0,0,1
39050.39,0,0,0,17,0,0,0,0,0
26208.88,0,0,0,28,0,0,0,1,0
90453.81,20,0,1,1,0,0,0,0,0
75714.57,0,0,0,29,1,0,0,0,1
65333.17,20,0,1,8,0,0,0,0,1
80622.88,0,0,1,30,0,0,0,0,1
43425.37,40,1,0,17,0,0,1,0,1
34242.96,40,0,0,34,0,1,0,0,1
4461.83,0,0,1,0,0,0,0,0,0
67097.71,0,1,0,31,1,0,0,0,1
90212.25,0,0,0,1,1,0,0,0,1
67901.58,0,0,0,33,0,0,1,0,1
48295.9,40,0,0,2,1,0,0,0,0
